full_text,"sentimen (positif 1, netral 2, negatif3)",anies,ganjar,prabowo
"#temanpemilih  Komisi Pemilihan Umum Kabupaten Mesuji mengikuti kegiatan Deklarasi Kampanye Pemilu Damai Tahun 2024 di Kabupaten Mesuji yang di seleggarakan oleh Bawaslu Kabupaten Mesuji di Lapangan Nusa Indah - Brabasan, Selasa (21/11/23).  #kpumesuji #kpumelayani https://t.co/uRP9MtkZmX",netral,0,0,0
"Pada Hari Rabu,Tanggal 22 November 2023 Pukul 14.00 Wib s/d 15.00 Wib Personil Sat Samapta Polres Langkat Melaksanakan Patroli Ke Kantor KPU Kab.Langkat. https://t.co/qPryHBFCQx",netral,0,0,0
,,,,
@rustamaji Yg dapet suara paling banyak dari KPU😁,negatif,0,0,0
@Uki23 Ini mah ketika ganjar belum daftar Capres di KPU 🤣,negatif,0,1,0
,,,,
,,,,
'Tenang Saja Pak Saya Sudah Ada di Sini' Pesan Gibran ke Prabowo sebelum Daftar ke KPU - Babad Id - babad ID https://t.co/m0yfH2YHmc #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat,netral,0,0,1
'Tenang Saja Pak Saya Sudah Ada di Sini' Pesan Gibran ke Prabowo sebelum Daftar ke KPU - Babad Id - babad ID https://t.co/Oygv13dWcI #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat,netral,0,0,1
"@aan_muba makin lama makin terang2an keberpihakan ini ....... sudah kita minta kpu tetapkan langsung saja prabowo-gibran sbg presiden n wapres 2024, percuma dilanjutkan, hanya buang waktu, uang n tenaga saja. biar jadi catatan sejarah, pemilu tercurang di indonesia.",negatif,0,0,1
,,,,
@Ganjar_Mahfud03 @Ganjar_Mahfud_8 @jokowi @gibran_tweet @officialMKRI @JimlyAs @mohmahfudmd @ganjarpranowo @PDI_Perjuangan @KejaksaanRI @Yusrilihza_Mhd @DPR_RI @psi_id @KPU_ID @bawaslu_RI Cawapres ilegal,negatif,0,0,1
,,,,
Harusnya aturan ini diperhatikan dan dijalankan...  @KPU_ID @bawaslu_RI @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd Cs dan seluruh Aparat Pemerintah..... https://t.co/eJ7bVU6cKA,negatif,1,1,1
@Neng_Anyar @yaniarsim @KPU_ID Wah wah wahhh.......,negatif,0,0,0
@Duren___ Bukan anaknya Presiden.. Kata ketua KPU kl Presiden tdk py anak. Gmn perasaan pak Jokowi kl dengar kl Gibran bkn anaknya.,negatif,0,0,1
,,,,
,,,,
"Si bapa ketua kpu ini kemana ya? Mau ada hajat besar tapi adem ayem saja,,belum dengar suaranya. https://t.co/3lXDd3HBJ5",negatif,0,0,0
"Kampanye Pemilu 2024 Segera dimulai, KPU Akan Gelar 5 Kali Debat Capres-Cawapres https://t.co/x5Ms2AieSl",netral,0,0,0
,,,,
"Satuan Tugas (Satgas) Preventif dalam Operasi Mantap Brata Kapuas 2023-2024 Polres Kayong lakukan Kegiatan patroli, Mulai dari kantor KPU Kota Sukadana, Bawaslu, dan Gudang Logistik Pemilu yang ada di Kota Sukadana Dalam upaya memberikan Rasa Aman dan mencegah Gangguan Kamtibmas https://t.co/qDVFFMKbwH",netral,0,0,0
@papa_loren KPU diem diem ga netral,negatif,0,0,0
"Seandainya Masih Dibolehkan KPU, Capres PDIP Lebih Baik Puan Daripada Ganjar https://t.co/62L3FSwAci",negatif,0,1,0
@alfatih212426 @bawaslu_RI Kpu komite penipu ulung yg tidak netral. Siapapun melanggar uu harus dihukum. Saat masa kampanye baliho boleh dipasang dimanapun saja bahkan di medsos. Masa kampanye saat ini Sara dipertontonkan dg fulgar yg membuktikan politik di Indonesia diskriminanif dan berjiwa belum matang.,negatif,0,0,0
@papa_loren KPU diem diem curang menangin capres oligarki,negatif,0,0,0
"Kepala desa dan aparat desa dilarang terlibat politik praktis &amp  kampanye.  Demikian menurut:  1. UU Desa nomor 6 tahun 2014 pasal 29 b, g, dan j. 2. UU pemilu nomor 7 tahun 2017 pasal 282. 3. UU pemilu nomor 7 tahun 2017 pasal 490.  Cc @KPU_ID @bawaslu_RI   #SIMPRMakzulkanJokowi https://t.co/n6W6zHKhLG",negatif,0,0,0
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/Ja3owXXowz,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/Jk4gwuVi5C,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/y8QquzDaD9,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/T0dhcKDkyF,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/U6Vocsh5Xa,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/ygJ7IZDFI6,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/oDkHSI48d0,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/nDAcm3rFIy,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/ctYdBV2kBG,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/sUVrX4sUrY,netral,0,0,1
KPU betulan mau tiadakan debat Caprws-cawaprws?,negatif,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/qeToTDKK5P,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/5gV211Qrc8,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/e0Phhzinze,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/DmHBR17FbI,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/zCatSrhan6,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/bn39sgTEz6,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/hS9ahhErwL,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/JJ0gLMvwQG,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/5fMlPsYA1W,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/qSYbFMkXC2,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/IHFPGeoK4U,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/cDiwQsnY4s,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/AOpBXehK0K,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/RN7V9fOXKK,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/0iWtGDnZCF,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/61rXICA8mJ,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/yPpJ1ChjZl,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/0pcJkQbqeS,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/oQwzUh2Q0p,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/q3sqEz7AGq,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/MAj5JReYZ6,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/OMoWyST2HX,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/jGQpCEMB9q,netral,0,0,1
#temanpemilih Hari II Bimbingan Teknis Hukum Acara Perselisihan Hasil Pemilihan Umum Tahun 2024 Bagi Komisi Pemilihan Umum Angkatan 6 di Hotel Grand Mercure Harmoni Jakarta.  #kpuagam  #jdihkpuagam  #kpumelayani  #pemiluserentak2024 https://t.co/SaI0H8a1nS,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/A2PFAtB9mq,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/EurqInUUsd,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/822nhgLu8Z,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/UK9APTZ71B,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/qndu0s62of,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/1Wv92S6o2y,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/siwV4BjX4Y,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/9e9Y5o9I3Z,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/6nxxECm2Bh,netral,0,0,1
#TemanPemilih Komisi Pemilihan Umum (KPU) Kabupaten Lombok Utara (KLU) Menggelar Rapat Koordinasi Persiapan Tahapan Kampanye Pemilu Serentak Tahun 2024 bertempat di Bale Hao Desa Sambik Bangkol Gangga Lombok Utara. Rabu (22/11).  #KPUKLU #KPUMelayani #PemiluSerentak2024 https://t.co/k90ad94IJJ,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/k8Rdq2abFu,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/cqRMyB69xG,netral,0,0,1
Anugerah ini akan mendorong KPU dalam meningkatkan kualitas pelayanan penyelenggaraan Pemilu dan Pilkada Serentak Tahun 2024.  #KPUMelayani #PemiluSerentak2024,positif,0,0,0
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/C7E4gZzsRH,netral,0,0,1
"#TemanPemilih, kamu perlu tahu, KPU menerima Anugerah Reksa Bandha Tahun 2023 dari Kementerian Keuangan Republik Indonesia atas Apresiasi Pengelolaan Kekayaan Negara, sebagai : Juara 1 kategori Pemohon Lelang Non Eksekusi Wajib, dan Juara 3 kategori Kualitas Pelaporan BMN https://t.co/eY3EFvSUoO",positif,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/THcM1sUuuk,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/aTEveM18Zv,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/PIO4Lj7iwz,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/m7j5k9LEe6,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/9JYBNVVM9E,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/YtiP6RzDYq,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/NkFuHZujN4,netral,0,0,1
KPU Tegaskan Ijazah Cawapres Gibran Memenuhi Syarat https://t.co/q834xMu3Pe,netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dan Singapura https://t.co/wHm6q2qsE3",negatif,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dn Singapura https://t.co/HyUk8jUIJ8",netral,0,0,1
Pemprov Maluku melakukan upaya untuk merealisasikan usulan anggaran tambahan dari KPU Maluku untuk Pemilihan umum (Pemilu) 2024.  https://t.co/9jT1XVr8m9,netral,0,0,0
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia n Singapura https://t.co/bpKsL6tese",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia &amp  Singapura https://t.co/0ReY7YICwa",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dn Singapura https://t.co/srNUnXZKnT",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dan Singapura https://t.co/XHJ2kWC7Ac",netral,0,0,1
,,,,
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia &amp  Singapura https://t.co/Q35BMC4H8i",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dan Singapura https://t.co/2rcykSaD7g",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia n Singapura https://t.co/cFYGmk5a0T",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dan Singapura https://t.co/aGfypEgXL7",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dan Singapura https://t.co/tKIrjPf2Q5",netral,0,0,1
"KPU...BAWASLU..... INI CONTOH BARANG TU.... MATA SM KUPING,MASIH LENGKET KAN....??",negatif,0,0,0
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia &amp  Singapura https://t.co/xxcSeYyjv5",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia n Singapura https://t.co/A3Tp7D74UB",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dn Singapura https://t.co/CUfGSNpeax",netral,0,0,1
,,,,
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dan Singapura https://t.co/niMe0TPFyt",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dan Singapura https://t.co/hSbqBLglYL",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dn Singapura https://t.co/APoVSjc4MY",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dan Singapura https://t.co/eUiQ1XA4OU",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dan Singapura https://t.co/rTQ6A7QOWn",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia n Singapura https://t.co/v1hxtHtC9s",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia n Singapura https://t.co/Mton8sVWfh",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia n Singapura https://t.co/ca2AOwsckY",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia &amp  Singapura https://t.co/7SEJvX3Xzw",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia &amp  Singapura https://t.co/85zd8hihwB",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dan Singapura https://t.co/e8YzRD0rY9",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dan Singapura https://t.co/DQB2C0dOQE",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dn Singapura https://t.co/6wYwMa6emW",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dan Singapura https://t.co/93nLO6Fipn",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dn Singapura https://t.co/wB2Nw9hNjX",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dan Singapura https://t.co/nmIkn40jIg",netral,0,0,1
#TemanPemilih Komisi Pemilihan Umum (KPU) Kabupaten Lombok Utara (KLU) Menggelar Rapat Koordinasi persiapan tahapan Kampanye Pemilu Serentak Tahun 2024 bertempat di Bale Hao Desa Sambik Bangkol Gangga Lombok Utara. Rabu (22/11).  #KPUKLU #KPUMelayani #PemiluSerentak2024 https://t.co/D43uxUqgkr,netral,0,0,0
Dua kali pilpres rakyat ditipu mentah2 oleh lembaga survey quick count dan disahkan oleh KPU  Waspada aja 🤫,negatif,0,0,0
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia &amp  Singapura https://t.co/ybZdeQWzcJ",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dan Singapura https://t.co/qq0LMTeKWf",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia &amp  Singapura https://t.co/839piVDHIM",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dn Singapura https://t.co/EjIL9V4Gzr",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia &amp  Singapura https://t.co/JiYfmr5kz8",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dan Singapura https://t.co/krE26fFYiB",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dan Singapura https://t.co/NNJfPG5bEc",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dan Singapura https://t.co/0XJp1dbO4X",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia n Singapura https://t.co/KZ5JKjsAgO",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia n Singapura https://t.co/bAgJi1Np2V",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dan Singapura https://t.co/qOem7dBHZm",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia n Singapura https://t.co/2UFZgw1x6y",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dan Singapura https://t.co/Fa4a6AkFdi",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dn Singapura https://t.co/54EJHyJijg",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dn Singapura https://t.co/rU4ve6Jhzw",netral,0,0,1
Waspadai KPU!,negatif,0,0,0
"@VIVAcoid Jika bawaslu dan kpu tidak bisa independent ngga usah ada pemilu ngabis ngabisin uang negara aja, haram keluarga mereka.makan uang rakyat karena melanggar sumpah jabatan",negatif,0,0,0
,,,,
"@ommi_siregar @papa_loren @bawaslu_RI Rakyat pada nyumpahin aja, biar segera 'lewat' kayak ketua KPU yang dulu",negatif,0,0,0
Hai #sedulurpemilih KPU Wonogiri melaksanakan Rakor Penyampaian Perkembangan Pengelolaan Logistik Pemilu Tahun 2024 bersama Forkopimda dan OPD  Wonogiri guna penyamaan persepsi  distribusi dan manajemen logistik Pemilu 2024. #sedulurpemilih #KPUMelayani #PemiluSerentak2024 https://t.co/iAntK7XpoG,netral,0,0,0
@TomCruzz555 KPU Sudah ga steril dari kepentingan politik tertentu.,netral,0,0,0
"@papa_loren salah kita juga, ga mau bergerak utk meminta pertanggungjawaban KPU atas hal² curang yg selama ini tampak didipan mata, apalagi kl inget prilaku bejat"" ketua KPU yg sdh ngacak² kehormatan bini orang demi kepuasan syahwat gila nya""",negatif,0,0,0
,,,,
,,,,
,,,,
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia &amp  Singapura https://t.co/U5tNuo3FGc",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dan Singapura https://t.co/JM4FYH7Qn4",netral,0,0,1
"#TemanPemilih, KPU Kabupaten Kapuas Hulu mengikuti kegiatan Bimbingan Teknis Penggunaan Sistem Informasi Logistik (SILOG) Bagi KPU Provinsi/KIP Aceh dan KPU/KIP Kabupaten Kota Seluruh Indonesia. #KPUMelayani #PemiluSerentak2024 https://t.co/QJ2ntsmLEf",netral,0,0,0
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dan Singapura https://t.co/vofketKZon",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dn Singapura https://t.co/9LhrgM6Hxi",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia n Singapura https://t.co/Ybet1mjP7M",netral,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia &amp  Singapura https://t.co/kB9k8pg9S5",netral,0,0,1
@UmarSyadatHsb__ Mohon Maaf Pak Umar ...  Itu Video yang Ekspresi Gibran adalah Video saat Ndampingin Prabowo Pidato di KPU ...  Tapi dipotong &amp  dikasihkan video ini di Moment Serah Terima Kado Acara mata Najwa 🙏🙏🙏  Jadi Videonya NGGAK FAIR 🙏,negatif,0,0,1
"Klarifikasi Isu Ijazah Palsu, KPU: Ijazah Gibran Sah, Lulusan Australia dan Singapura https://t.co/R78uZLGebM",netral,0,0,1
,,,,
,,,,
Temenku diem-diem gataunya KENTUT. Klo KPU diem-diem ngapain? https://t.co/OF2Ci82b5M,negatif,0,0,0
@praburevolusi ngga ada buzzeerrr ngga seru nDan  Kafilah tanpa Anjing apa jadinya? 🤣🤣🤣 Pertarungan 2024 : Anjing perusak konstitusi vs Kafilah penjaga konstitusi  @jokowi  @KPU_ID  @bawaslu_RI  @DKPP_RI  @DPR_RI,negatif,0,0,0
,,,,
"2. Pj Gunernur Jabar terkait dengan rencana Perekaman E-KTP, Sinkronisasi Data Pemilih dan rencana penggunaan SIREKAP di Ruang Kerja Gubernur, Selasa (21/11/2023).  Pada pertemuan itu dibahas terkait mekanisme penggunaan aplikasi pada saat pelaksanaan Pemilu serentak nanti... https://t.co/BnWtaPlkWL",netral,0,0,0
"1. #TemanPemilih Ketua Divisi Data dan Informasi KPU Provinsi Jawa Barat yaitu Ahmad Nur Hidayat beserta Kepala Bagian Perencanaan Data dan Informasi, Cecep Nurzaman dan Kepala Subbagian Data dan Informasi Ramdani serta Kadisdukcapil Pemprov Jabar melakukan audiensi dengan... https://t.co/eX4ygFcYgW",netral,0,0,0
"#TemanPemilih, KPU Tomohon Gelar Rapat Koordinasi Pengamanan Logistik Pemilu Tahun 2024  Selengkapnya : https://t.co/sBeyqhzAJ5  #KPUMelayani #PemiluSerentak2024 https://t.co/iaW3VqXDE0",netral,0,0,0
"Peserta dalam acara ini adalah Forkopimda Cilacap, DLH Cilacap, DPMPTSP Cilacap, Disperkimta Cilacap, Satpol PP Cilacap, Bawaslu Cilacap, dan 18 Partai Politik Peserta Pemilu Tahun 2024. #PemiluSerentak2024 #Pemilu2024 #KPUMelayani https://t.co/jExSNYXtn5",netral,0,0,0
Sesi terakhir dalam acara ini adalah Bimtek SIKADEKA yang dibawakan oleh Afzi Novendra Amin selaku Operator SIKADEKA. Afzi menjelaskan teknis serta mekanisme penggunaan SIKADEKA pada para Operator Partai Politik. https://t.co/2W7eKSUSer,netral,0,0,0
Memasuki materi pertama terkait Kampanye disampaikan oleh M. Muhni selaku Divisi Sosdiklih Parhumas kemudian dilanjutkan dengan materi kedua mengenai Dana Kamu yang disampaikan oleh Sinoto Hadi Warno selaku Divisi Teknis Penyelenggaraan. https://t.co/O5uyV8V70V,netral,0,0,0
Weweng Maretnono selaku Ketua KPU Cilacap memberikan sambutan sekaligus membuka jalannya acara. Weweng menyampaikan bahwa sekarang adalah momen yang tepat untuk kegiatan ini dikarenakan pada tanggal 28 November 2023 nanti sudah memasuki masa kampanye. https://t.co/sWUeskazxn,netral,0,0,0
"#TemanPemilih, bertempat di Hotel Aston Inn Cilacap, 4 November 2023, KPU Cilacap melaksanakan Sosialisasi Kampanye dan Fasilitasi kampanye serta Bimtek SIKADEKA (Sistem Informasi kampanye &amp  Dana Kampanye). https://t.co/xjxwCfi3Kr",netral,0,0,0
"@CNNIndonesia Inilah poli tikus  Indonesia. Barang sudah jelas2 aja masih berusaha ngeles... Tak bisa dipungkiri lagi pasangan prabocil ini adalah yg paling berpotensi melakukan kecurangan. Karena didukung penguasa, aparat, KPU, Bawaslu dan MK...",negatif,0,0,0
Potensi penyalahgunaan aparat utk pemenangan Prabowo Gibran:  1. Polisi mminta pengintegrasian CCTV KPU &amp  Bawaslu dg polres2 2. Polisi diinstruksikan utk pasang baliho Prabowo Gibran sluruh daerah 3. Media Indonesia sbt baliho Prabowo Gibran dipasang polisi  #SIMPRMakzulkanJokowi https://t.co/psROTR96Az,negatif,0,0,1
"Personil Gabungan Polres, TNI dan Sat Pol PP, Gelar Patroli Gabungan Di kantor KPU Dan Bawaslu Kabupaten Gorontalo – Polres Gorontalo #spripimpolri #divhumaspolri  https://t.co/hknA0sh0xF",netral,0,0,0
"Dalam arahannya, Pawas menekankan kepada personel untuk selalu menjaga kesiapsiagaan dalam pelaksanaan patroli.  Sasaran lokasi Patroli KRYD di antaranya kantor Bawaslu Kulon Progo, Gudang KPU Kulon Progo dan Masjid Agung Kulon Progo.",netral,0,0,0
